Unnamed: 0,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life
1103,MSI,MSI Cyborg 15 A12UDX-1048IN Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::617407::computer::laptops,79990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR5 RAM, 1.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
3064,ASUS,ASUS Vivobook 15X K3504VAB-NJ542WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612753::computer::laptops,63990,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 1.3 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
3270,HP,HP Pavilion TouchSmart 14 x360 14-cd0053TX (4LR32PA) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD 16 GB SSD)::577074::computer::laptops,72118,Intel Core i5 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,14 ,"GeForce MX130 GPU, 2 GB",NVIDIA,16 GB SSD Storage , 1024 GB HDD Storage,41,41W Adapter
136,ASUS,ASUS TUF Gaming F15 FX506LI-HN271TS Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::586299::computer::laptops,55990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter
946,MSI,MSI Modern 14 C12M-446IN Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 256 GB SSD)::615920::computer::laptops,32990,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 0.8 Ghz Processor,LCD,14 ,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter
3172,Lenovo,Lenovo IdeaPad 5 Gen 9 (83DR003BIN) Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::618735::computer::laptops,76990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB LP, LPDDR5X RAM, 4.0 Ghz Processor,LCD,14 ,Radeon 780M,AMD,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
723,Dell,Dell XPS Laptop (Core i9 9th Gen/32 GB/1 TB SSD/Windows 10/4 GB) Laptop 15 7590 (C560054WIN9) Ultrabook (15.6 Inch | Core i9 9th Gen | 32 GB | Windows 10 | 1 TB SSD)::575634::computer::laptops,249990,Intel Core i5 (10th Gen),Intel,Not Expandable,32 GB , DDR4 RAM, 2.0 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,97, Upto 10 Hrs Battery Life
4123,Acer,Acer Extensa EX215-31 (NX.EFTSI.005) Laptop (15.6 Inch | Intel Pentium Quad Core | 4 GB | Windows 11 | 1 TB HDD)::594869::computer::laptops,22590,Intel Pentium Quad-Core,Intel, 8 GB Expandable,4 GB , DDR4 RAM , 3.4 Ghz Processor,LCD,15.6 ,UHD 605,Intel,NO SSD,1024 GB HDD Storage,45, Upto 6.5 Hrs Battery Life
442,MSI,MSI Modern 15 B11M-063IN Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::615393::computer::laptops,33990,Intel Core i3 (11th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
833,ASUS,ASUS Zenbook UX330UA-FB088T Ultrabook (13.3 Inch | Core i7 7th Gen | 8 GB | Windows 10 | 512 GB SSD)::577886::computer::laptops,94960,Intel Core i7 (7th Gen),Intel, 16 GB Expandable,8 GB , DDR3 RAM , 2.7 Ghz Processor,LCD,13.3 ,HD 620,Intel,512 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life
2335,Lenovo,Lenovo V14 Gen 3 (82TSA01KIH) Laptop (14 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD)::613616::computer::laptops,30990,Intel Core i3 (12th Gen) Processor,Intel,Not Expandable,8 GB , DDR4 RAM,0,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
3417,Lenovo,Lenovo Ideapad 3 (81WB01EBIN) Laptop (15.6 Inch | Core i3 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::597795::computer::laptops,33111,Intel Core i3 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 2.1 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45, Upto 11.5 Hrs Battery Life
2718,HP,HP Omen 16-XD0007ax (90L48PA) Laptop (16.1 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::613771::computer::laptops,103990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 4.8 Ghz Processor,LCD,16.1 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
3982,HP,HP 15-db1061au (8VY90PA) Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 4 GB | Windows 10 | 1 TB HDD)::575618::computer::laptops,35990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,4 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon Vega 8,AMD,NO SSD,1024 GB HDD Storage,65,65W Adapter
1451,ASUS,ASUS VivoBook 15 F512JA-AS54 Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::598196::computer::laptops,80485,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 3.4 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
2451,Dell,Dell G15-5515 (D560729WIN9W) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::595172::computer::laptops,84999,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR4 RAM, 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
297,Lenovo,Lenovo Legion 5 15ACH6H (82JU018YIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::597122::computer::laptops,112999,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 9.2 Hrs Battery Life
3779,Apple,Apple MacBook Pro MVVK2HN/A Ultrabook (16 Inch | Core i9 9th Gen | 16 GB | macOS Catalina | 1 TB SSD)::581742::computer::laptops,215990,Intel Core i9 (9th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.3 Ghz Processor,LED,16 ,"Radeon Pro 5500M GPU, 4 GB",AMD,1024 GB SSD Storage,No HDD,96, Upto 11 Hrs Battery Life
552,Lenovo,Lenovo V15 (82C30052IH) Laptop (15 Inch | Celeron Dual Core | 4 GB | Windows 10 | 1 TB HDD)::592713::computer::laptops,30990,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 1.1 Ghz Processor,LED,15 ,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter
553,ASUS,ASUS Zenbook 14 OLED UM3402YA-KM551WS Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 1 TB SSD)::600142::computer::laptops,79990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB LP, LPDDR4X RAM, 2.0 Ghz Processor,LED,14 ,Radeon,AMD,1024 GB SSD Storage,No HDD,no,
1771,HP,HP Chromebook 14a-na0002TU (2Z326PA) Laptop (14 Inch | Celeron Dual Core | 4 GB | Google Chrome | 64 GB SSD)::582887::computer::laptops,17994,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB LP, LPDDR4 RAM, 1.1 Ghz Processor,LED,14 ,UHD 600,Intel,64 GB SSD Storage,No HDD,45,45W Adapter
1987,Lenovo,Lenovo Ideapad 3 15IAU7 (82RK00EEIN) Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::599342::computer::laptops,34990,Intel Core i3 (12th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life
376,Zebronics,Zebronics Pro Series ZEB-NBC 5S Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::613649::computer::laptops,52990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.4 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
1683,MSI,MSI GL63 8RD-450IN Laptop (15.6 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD)::576802::computer::laptops,74990,Intel Core i7 (8th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.2 Ghz Processor,LED,15.6 ,"GeForce GTX 1050Ti GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,no,
4071,Lenovo,Lenovo Ideapad S340 (81N700LXIN) Laptop (14 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 512 GB SSD)::575868::computer::laptops,57741,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.6 Ghz Processor,LED,14 ,UHD 620,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
3458,Lenovo,Lenovo Ideapad L340 (81LK00J2IN) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD)::580269::computer::laptops,54990,Intel Core i5 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,135,135W Adapter
4073,ASUS,ASUS Vivobook S410UA-EB367T Laptop (14 Inch | Core i7 8th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::577385::computer::laptops,77990,Intel Core i7 (8th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 1.8 Ghz Processor,LED,14 ,UHD 620,Intel,256 GB SSD Storage , 1024 GB HDD Storage,45,45W Adapter
689,ASUS,ASUS VivoBook Pro 15 OLED M3500QC-L901WS Laptop (15.6 Inch | AMD Octa Core Ryzen 9 | 16 GB | Windows 11 | 1 TB SSD)::596557::computer::laptops,115000,AMD Octa-Core Ryzen 9,AMD,Not Expandable,16 GB , DDR5 RAM, 3.3 Ghz Processor,LED,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,65,65W Adapter
4154,ASUS,ASUS VivoBook 14 E410KA-EK101WS Laptop (14.1 Inch | Intel Pentium Quad Core | 8 GB | Windows 11 | 256 GB SSD)::595491::computer::laptops,26500,Intel Pentium Quad-Core,Intel,Not Expandable,8 GB , DDR4 RAM, 1.1 Ghz Processor,LED,14.1 ,Integrated UHD,Intel,256 GB SSD Storage,No HDD,41, Upto 6 Hrs Battery Life
3832,Lenovo,Lenovo Ideapad 330-15IGM (81D100H1IN) Laptop (15.6 Inch | Pentium Quad Core | 4 GB | Windows 10 | 1 TB HDD)::576757::computer::laptops,22490,Intel Pentium Quad-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 1.1 Ghz Processor,LED,15.6 ,UHD 605 ,Intel,NO SSD,1024 GB HDD Storage,30,30W Adapter
4101,Microsoft,Microsoft Surface Book 2 (HNN-00001) Laptop (13.5 Inch | Core i7 8th Gen | 16 GB | Windows 10 | 1 TB SSD)::582263::computer::laptops,250000,Intel Core i7 (8th Gen),Intel,Not Expandable,16 GB LP, LPDDR3 RAM, 1.9 Ghz Processor,LED,13.5 ,"GeForce GTX 1050 GPU, 2 GB",NVIDIA,1024 GB SSD Storage,No HDD,95, Upto 15 Hrs Battery Life
1506,ASUS,ASUS VivoBook 15 X512FA-EJ547T Ultrabook (15.6 Inch | Core i3 8th Gen | 4 GB | Windows 10 | 256 GB SSD)::575968::computer::laptops,34990,Intel Core i3 (8th Gen),Intel, 12 GB Expandable,4 GB , DDR4 RAM , 2.1 Ghz Processor,LED,15.6 ,UHD 620,Intel,256 GB SSD Storage,No HDD,37,37W Adapter
3628,HP,HP 15s-fr2515TU (8G149PA) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::612961::computer::laptops,38999,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.0 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter
2432,ASUS,ASUS VivoBook Go 15 OLED E1504FA-LK543WS Laptop (15.6 Inch | AMD Quad Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::600448::computer::laptops,54990,AMD Quad-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR5 RAM, 4.2 Ghz Processor,LED,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
2013,ASUS,ASUS ROG Strix G15 G513RC-HN083W Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 1 TB SSD)::594592::computer::laptops,84999,AMD Octa-Core Ryzen 7,AMD, 32 GB Expandable,16 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,1024 GB SSD Storage,No HDD,200, Upto 12 Hrs Battery Life
188,Lenovo,Lenovo Ideapad 1 15AMN7 (82VG00EQIN) Laptop (15.6 Inch | AMD Dual Core Athlon | 8 GB | Windows 11 | 512 GB SSD)::615372::computer::laptops,28990,AMD Dual-Core Athlon,AMD, 8 GB Expandable,8 GB LP, LPDDR5 RAM , 2.4 Ghz Processor,LCD,15.6 ,Radeon 610M,AMD,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life
4107,HP,HP Pavilion 15-eg0124TX (30R08PA) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::584344::computer::laptops,65999,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.2 Ghz Processor,LED,15.6 ,"GeForce MX450 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
1026,Coconics,Coconics Xtreme C1515 Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::595443::computer::laptops,62363,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 1.0 Ghz Processor,LCD,15.6 ,UHD Graphics,Intel,512 GB SSD Storage,No HDD,49, Upto 7 Hrs Battery Life
1008,Microsoft,Microsoft Surface Go 3 (XKQ-00046) Laptop (12.4 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 256 GB SSD)::613860::computer::laptops,88390,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB LP, LPDDR5 RAM, 3.4 Ghz Processor,LCD,12.4 ,Iris Xe,Intel,256 GB SSD Storage,No HDD,39,39W Adapter
492,Lenovo,Lenovo LOQ 15IRH8 (82XV00F6IN) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::612853::computer::laptops,74990,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR5 RAM , 1.5 Ghz Processor,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,170, Upto 5.32 Hrs Battery Life
2940,HP,HP 15s-fq5329TU (9D3N9PA) Laptop (15.6 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::616548::computer::laptops,48490,Intel Core i5 (12th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 4.2 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
354,Dell,Dell Vostro 14 3400 (D552172WIN9DE) Laptop (14 Inch | Core i5 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::585624::computer::laptops,56999,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LED,14 ,"GeForce MX330 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life
1723,HP,HP Pavilion 14-ce3006TU (8QG90PA) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::575604::computer::laptops,53990,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
2428,Apple,Apple MacBook Pro M2 Max MPHG3HN/A Ultrabook (14.2 Inch | Apple M2 Max | 32 GB | macOS Ventura | 1 TB SSD)::599184::computer::laptops,309900,Apple M2 Max,Apple,Not Expandable,32 GB RAM, RAM, 3.4 Ghz Processor,LCD,14.2 ,M2 Max,Apple,1024 GB SSD Storage,No HDD,67,67W Adapter
2007,HP,HP 245 G7 (7GZ75PA) Laptop (14 Inch | AMD Dual Core A6 | 4 GB | DOS | 1 TB HDD)::575702::computer::laptops,20900,AMD Dual-Core A6 APU,AMD,Not Expandable,4 GB , DDR4 RAM, 2.6 Ghz Processor,LED,14 ,Radeon R4,AMD,NO SSD,1024 GB HDD Storage,41,41W Adapter
2905,MSI,MSI Pulse 16 AI C1VGKG-028IN Laptop (16 Inch | Core Ultra 9 | 32 GB | Windows 11 | 1 TB SSD)::617086::computer::laptops,184990,Intel Core Ultra 9,Intel,Not Expandable,32 GB , DDR5 RAM, 1.0 Ghz Processor,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
394,MSI,MSI Katana GF66 12UC-632IN Laptop (15.6 Inch | Core i7 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::597844::computer::laptops,64990,Intel Core i7 (12th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,240,240W Adapter
3842,HP,HP Pavilion 15-bc504TX (7JP00PA) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD)::575943::computer::laptops,56991,Intel Core i5 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,"Geforce GTX 1050 GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,no,63.3W Adapter
3362,HP,HP 15-da0352tu (5XD50PA) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::576130::computer::laptops,35276,Intel Core i3 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,41,41W Adapter
2333,Dell,Dell Inspiron 14 5410 (D560629WIN9S) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::595325::computer::laptops,89999,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.9 Ghz Processor,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life
1809,Lenovo,Lenovo Ideapad Slim 3i (81WB00ANIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::581369::computer::laptops,50990,Intel Core i5 (10th Gen),Intel, 12 GB Expandable,8 GB , DDR4 RAM , 1.6 Ghz Processor,LED,15.6 ,"GeForce MX130 GPU, 2 GB",NVIDIA,NO SSD,1024 GB HDD Storage,65, Upto 7.5 Hrs Battery Life
815,ASUS,ASUS Zenbook 14 UM3402YA-KP741WS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::600144::computer::laptops,79990,AMD Octa-Core Ryzen 7,AMD,Not Expandable,16 GB , DDR5 RAM, 4.2 Ghz Processor,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life
1356,Lenovo,Lenovo V15 ITL (82KB00JEIH) Laptop (15 Inch | Core i3 11th Gen | 4 GB | DOS | 1 TB HDD)::593536::computer::laptops,33500,Intel Core i3 (11th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15 ,UHD,Intel,NO SSD,1024 GB HDD Storage,38,38W Adapter
2947,MSI,MSI CreatorPro Z16 HX Studio B13VKTO-214IN Laptop (16.1 Inch | Core i9 13th Gen | 64 GB | Windows 11 | 2 TB SSD)::616503::computer::laptops,409990,Intel Core i9 (13th Gen),Intel, 64 GB Expandable,64 GB , DDR5 RAM , 5.5 Ghz Processor,LCD,16.1 ,"RTX 3000 Ada GPU, 8 GB",NVIDIA,2048 GB SSD Storage,No HDD,no,
3974,ASUS,ASUS VivoBook Flip 14 TM420UA-EC701TS Laptop (14 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 512 GB SSD)::586930::computer::laptops,69890,AMD Octa-Core Ryzen 7,AMD,Not Expandable,8 GB , DDR4 RAM, 1.8 Ghz Processor,LED,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
3496,Dell,Dell Inspiron 15 3567 (A561216SIN9) Laptop (15.6 Inch | Core i5 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::577735::computer::laptops,44182,Intel Core i5 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.5 Ghz Processor,LED,15.6 ,"Radeon R5 M430 GPU, 2 GB",AMD,NO SSD,1024 GB HDD Storage,40,40W Adapter
528,Lenovo,Lenovo Ideapad Slim 3 15IRU8 (82X70033IN) Laptop (15.6 Inch | Core i3 13th Gen | 8 GB | Windows 11 | 512 GB SSD)::615485::computer::laptops,38700,Intel Core i3 (13th Gen),Intel, 8 GB Expandable,8 GB LP, LPDDR5 RAM , 1.6 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 12 Hrs Battery Life
1305,Dell,Dell Vostro 3520 (ICC-D586009WIN8) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::599015::computer::laptops,63090,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB , DDR4 RAM , 3.3 Ghz Processor,LCD,15.6 ,Integrated,Intel,512 GB SSD Storage,No HDD,41,41W Adapter
1575,Lenovo,Lenovo Ideapad 5 15ITL05 (82FG01H9IN) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::593680::computer::laptops,62900,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter
464,ASUS,ASUS TUF Gaming F15 FX577ZM-HQ067WS Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::594495::computer::laptops,144990,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3060 GPU, 6 GB",NVIDIA,1024 GB SSD Storage,No HDD,90, Upto 10 Hrs Battery Life
1323,MSI,MSI Katana GF66 12UC-045IN Laptop (15.6 Inch | Core i7 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::596276::computer::laptops,104990,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,8 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter
392,Lenovo,Lenovo LOQ 15IRH8 (82XV00BRIN) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612855::computer::laptops,97990,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB , DDR5 RAM , 2.4 Ghz Processor,LCD,15.6 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,170, Upto 5.32 Hrs Battery Life
1425,ASUS,ASUS Vivobook K15 OLED KM513UA-L511WS Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::596603::computer::laptops,51890,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter
301,HP,HP 15-fd0012TU (7P704PA) Laptop (15.6 Inch | Core i5 13th Gen | 8 GB | Windows 11 | 1 TB SSD)::611258::computer::laptops,59999,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 4.7 Ghz Processor,LCD,15.6 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter
3078,Gigabyte,Gigabyte AERO 16 XE5 (RP86XE5) Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::612827::computer::laptops,189999,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16 GB , DDR5 RAM , 2.3 Ghz Processor,LED,16 ,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,
2407,MSI,MSI Katana 17 B13UDXK-255IN Laptop (17.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::614425::computer::laptops,89990,Intel Core i7 (13th Gen),Intel, 64 GB Expandable,16 GB , DDR5 RAM , 4.8 Ghz Processor,LCD,17.3 ,"GeForce RTX 3050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,no,
2899,Lenovo,Lenovo IdeaPad Slim 3 (82H803W7IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::617763::computer::laptops,35500,Intel Core i3 (11th Gen),Intel, 16 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,no,Upto 8 Hrs Battery Life
435,Lenovo,Lenovo Ideapad Slim 5 14IRL8 (82XD003NIN) Laptop (14 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612999::computer::laptops,65989,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB LP, LPDDR5 RAM , 1.5 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 15.5 Hrs Battery Life
